pitcher balls strikes plate_x plate_z pitch_type stand
645261 0 2 -1.0654 2.5952 CH L
645261 0 2 0.4059 1.8393 FF L
571578 0 0 -0.2764 2.0547 FT L
571578 0 0 0.1842 2.5051 CU R
645261 0 1 -1.164 2.0398 CH L
645261 0 0 1.2012 1.873 FF L
571578 0 0 0.4944 2.2762 FT R
645261 3 0 -0.4879 0.955 CH L
645261 2 0 0.9347 1.2513 CH L
608337 1 1 -0.2431 1.7806 CH L
645261 1 0 -0.7641 1.7402 CU L
645261 0 0 -1.7278 1.8388 SI L
608337 0 1 -0.6295 4.1749 FF L
608337 0 0 -0.7849 2.8652 CH L
645261 0 1 -0.089 3.5045 FF R
608337 2 2 0.1389 1.5651 CH R
645261 0 0 -0.0612 2.2858 FF R
645261 1 2 0.8012 1.9047 SL R
608337 2 1 -0.2633 1.8981 FF R
645261 1 2 -0.6256 1.5399 SI R
608337 1 1 0.3159 1.3018 CH R
645261 1 1 0.7632 2.0737 SL R
608337 0 1 0.8122 -0.0252 SL R
608337 0 0 -0.8445 2.1088 FF R
645261 1 0 -0.1511 2.3403 CU R
608337 2 2 -0.4256 2.0913 CH R
645261 0 0 0.7095 1.8621 SI R
645261 1 0 -0.0689 2.3239 SI L
608337 2 1 0.31 2.052 SL R
608337 1 1 -1.0439 1.7479 FF R
645261 0 0 -1.3654 2.9665 SI L
608337 1 0 -0.2543 1.826 FF R
645261 3 2 -1.1971 3.4397 CH L
608337 0 0 0.2697 1.1968 SL R
645261 3 2 -1.5285 2.542 CH L
608337 2 2 0.0213 3.6469 FF R
645261 3 2 -0.7281 2.7267 FF L
608337 2 2 -0.4418 3.5921 SL R
645261 3 2 -0.8962 1.2587 CH L
608337 1 2 1.1607 1.2735 SL R
645261 3 1 -0.3367 1.3512 CH L
608337 1 1 -0.372 2.5747 FF R
645261 3 0 -0.4654 1.5448 SI L
608337 1 0 0.1439 2.2141 SL R
645261 2 0 -0.899 0.7354 CH L
645261 1 0 -0.3572 1.2185 SI L
608337 0 0 -0.3423 4.399 CU R
608337 2 2 0.1451 2.4702 FF R
645261 0 0 -0.1174 0.8605 SI L
608337 1 2 1.2068 1.206 CH R
571578 0 0 -0.4868 2.392 SL L
571578 2 2 -0.2546 0.9976 SL R
608337 1 1 -0.7169 1.9306 CH R
571578 1 2 -0.8041 0.4063 SL R
608337 0 1 1.6829 0.5272 FF R
608337 0 0 -1.0928 3.9976 FF R
571578 1 1 -1.0311 1.2989 SL R
571578 0 1 -2.0488 1.1239 SL R
608337 3 2 0.3613 1.2184 FF R
608337 3 2 0.7433 3.1706 FF R
571578 0 0 0.0999 2.4765 FF R
608337 2 2 1.0824 1.6412 SL R
571578 2 2 -0.5469 1.1842 SL L
608337 2 1 0.2025 2.24 CH R
571578 2 1 -0.661 2.178 FF L
571578 1 1 0.0077 1.5792 SL L
608337 1 1 0.2519 1.2497 FF R
608337 0 1 1.6218 0.8817 SL R
571578 1 0 -0.6944 2.9426 SL L
645261 1 1 0.8435 1.8279 FF L
608337 0 0 -0.295 3.1756 CH R
571578 0 0 0.066 1.3877 FT L
645261 1 0 -0.0678 2.0428 CH L
608337 2 1 0.0215 2.6611 FF L
571578 1 2 -0.8697 2.3854 FF R
571578 1 1 -0.2683 2.5353 FF R
645261 0 0 -1.237 3.5384 SI L
608337 2 0 1.0135 1.6499 FF L
608337 1 0 1.0775 1.7287 FF L
571578 1 0 -0.2106 2.0315 FT R
645261 2 2 0.4385 1.5663 SL R
645261 1 2 0.5246 1.1808 CU R
608337 0 0 1.3255 1.1199 CU L
571578 0 0 -0.6581 3.4745 FT R
645261 1 1 -0.4357 1.6863 SI R
645261 0 1 1.3637 0.8446 CU R
645261 0 0 -0.2048 3.1424 SI R
645261 3 1 -0.1507 1.255 CH L
645261 2 1 -0.1759 4.1113 FF L
645261 2 0 -1.072 1.7946 CH L
645261 1 0 -2.1104 2.5148 CH L
645261 0 0 -0.5165 4.4729 FF L
645261 1 2 -1.0402 1.4812 CH L
571578 3 2 0.6828 3.0925 FT R
645261 1 1 0.4669 2.0572 FF L
571578 2 2 -0.5337 0.495 SL R
608337 1 2 -0.0775 2.4212 FF R
645261 1 0 -0.5929 2.9241 CU L
645261 0 0 -1.4867 3.2929 CU L
608337 1 1 0.5486 1.7493 FF R
571578 1 2 -1.8488 1.5266 FT R
571578 0 2 -1.0866 2.113 FT R
645261 2 2 -0.8326 1.0496 SI L
608337 1 0 0.6184 2.5111 CH R
608337 0 0 0.8187 1.5721 CU R
571578 0 1 0.5693 1.7485 CH R
645261 1 2 0.2054 4.2631 FF L
645261 1 2 0.139 2.7971 FF L
571578 0 0 0.4069 2.2089 CU R
608337 0 0 -0.3476 3.0398 FF R
645261 1 1 -0.8384 1.3356 CH L
571578 1 2 -1.0381 0.3144 SL R
608337 3 2 0.6276 1.3646 CH L
608337 2 2 -0.7647 3.6731 CH L
645261 1 0 -0.9215 2.6733 CH L
571578 0 2 -0.601 -0.3614 SL R
571578 0 1 -1.2929 0.6493 SL R
645261 0 0 -1.4272 3.7662 SI L
608337 1 2 1.245 1.2862 CU L
571578 0 0 -0.3047 2.0614 CU R
608337 0 2 0.8237 3.2082 CU L
608337 0 1 -0.6102 2.0838 FF L
571578 0 2 -0.8834 2.9013 FF L
608337 0 0 -0.033 2.0492 CH L
571578 0 1 -0.2022 1.4954 SL L
571578 0 0 -0.5312 2.0214 FF L
608337 1 0 -0.0362 1.8992 CH R
608337 0 0 0.9543 1.4814 FF R
608337 3 2 1.84 1.2266 FF R
608337 2 2 0.8303 1.3787 CH R
608337 2 1 0.5007 2.1105 CH R
608337 1 1 0.9165 1.3538 CH R
608337 1 0 0.9202 1.5617 FF R
608337 0 0 0.879 1.2797 FF R
645261 0 2 -0.2374 2.3783 CU R
645261 0 1 -0.1818 1.7224 CU R
645261 0 0 0.8319 2.207 FF R
645261 3 2 0.5613 0.8205 SI R
645261 2 2 1.1661 1.5529 SI R
645261 2 1 -0.25 1.3555 SI R
645261 1 1 -0.2 1.3312 SL R
645261 0 1 0.7876 0.8267 SL R
645261 0 0 -0.7431 1.4468 SI R
645261 2 1 -0.4934 0.9156 CH L
645261 2 0 -0.4679 3.0354 SI L
645261 1 0 -0.8081 1.1126 CU L
645261 0 0 -0.992 3.4731 CU L
645261 2 1 -0.6856 2.1655 CH L
645261 2 0 -1.1489 2.8202 CH L
645261 1 0 -0.9104 1.2055 CU L
571578 0 0 -1.3039 2.7281 FF R
645261 0 0 -1.1554 3.9275 FF L
571578 3 2 -1.0584 2.7444 FT R
608337 1 1 0.0074 1.9943 FF R
571578 3 1 0.6532 2.7949 FT R
571578 2 1 0.1457 1.1451 SL R
608337 0 1 -0.6328 3.5986 CU R
571578 2 0 -0.2761 3.1471 FF R
608337 0 0 0.2638 1.7944 FF R
608337 0 2 1.0246 2.5927 SL R
571578 1 0 1.6175 2.5882 CU R
571578 0 0 -0.8992 3.2766 FF R
608337 0 1 -0.3955 2.9108 CU R
571578 0 0 0.7341 2.6637 FF L
608337 0 0 0.1643 1.9072 CU R
608337 2 2 0.9374 2.9636 FF R
571578 3 2 -0.5805 0.9307 SL R
608337 2 1 0.7573 1.767 FF R
571578 3 2 0.3224 1.7972 FT R
571578 2 2 -0.865 -0.7741 SL R
608337 1 1 1.4036 2.0395 SL R
608337 0 1 2.1087 1.5805 SL R
571578 1 2 -0.137 -0.8428 SL R
645261 3 1 -0.4999 2.6095 CH L
608337 0 0 -0.4112 2.3887 FF R
571578 0 2 -0.9469 1.2741 FT R
645261 3 0 -0.7274 2.5843 SI L
571578 0 1 0.0546 3.934 FF R
645261 2 0 -1.0295 1.6192 CH L
571578 0 0 0.0166 2.1288 CU R
571578 0 2 0.5356 3.7392 FF L
645261 1 0 -1.25 2.3342 SI L
571578 0 1 0.9757 2.7781 FT L
645261 0 0 -0.2564 0.8351 FF L
645261 1 2 -0.1372 1.9475 CU R
571578 0 0 -0.3255 1.4431 FF L
645261 1 1 0.2273 2.5212 FF R
645261 1 0 -0.3713 2.2225 CU R
645261 0 0 0.1678 1.0971 FF R
645261 0 0 0.1403 2.7795 FF L
645261 1 1 0.8811 1.6704 FF L
645261 1 0 0.6802 3.0929 FF L
645261 0 0 -0.8409 2.3828 FF L
645261 3 2 -1.2075 2.5465 FF L
645261 2 2 0.9207 1.1391 FF L
645261 2 2 -1.0969 3.3666 FF L
608337 1 2 -0.3269 1.2304 CH L
645261 1 2 -2.0558 3.1264 CU L
608337 1 1 0.813 2.8673 FF L
608337 0 1 0.8657 1.5111 FF L
645261 0 2 0.2797 0.9899 FF L
608337 0 0 -0.2393 2.5878 FF L
645261 0 1 0.0781 2.5596 FF L
645261 0 0 -1.027 2.6625 FF L
608337 0 0 0.3224 1.9347 CU R
608337 2 2 -0.331 2.1506 FF R
608337 1 2 1.1184 2.4844 FF R
608337 1 1 -0.7851 2.9832 CH R
608337 0 1 1.7947 -0.018 CU R
608337 0 0 -0.2265 2.8686 FF R
608337 3 2 -0.1859 1.5629 FF L
608337 3 2 0.6599 3.062 FF L
608337 3 2 0.577 1.7869 FF L
608337 2 2 1.191 1.5405 FF L
608337 2 1 0.4095 1.7332 CH L
608337 2 0 0.454 1.6744 FF L
608337 1 0 1.1161 1.3563 FF L
608337 0 0 1.4604 1.9463 FF L
458681 0 2 -0.672 1.8416 CU L
458681 0 1 0.3734 2.288 FC L
458681 0 0 0.1115 2.8221 CU L
458681 1 1 -0.1433 2.0322 FF R
458681 0 1 0.1324 0.4781 CU R
458681 0 0 0.2736 2.4226 CU R
458681 0 1 0.2971 2.6638 FC L
458681 0 0 -0.1356 1.7449 CU L
458681 3 2 -0.9819 2.8279 FT R
458681 3 2 0.4917 1.7221 FF R
458681 2 2 1.0175 1.9838 FF R
458681 2 2 0.1226 2.7469 FC R
458681 2 2 -0.1813 2.234 FT R
458681 2 1 -0.1065 3.2019 FF R
458681 2 0 0.1829 2.6942 FF R
458681 1 0 -0.7416 2.9511 FF R
458681 0 0 0.6041 2.9636 FF R
458681 0 1 0.0253 2.9405 FF R
458681 0 0 0.1774 1.6417 FC R
458681 2 2 -0.6464 1.8088 FF L
458681 2 2 0.6954 1.5193 CU L
458681 1 2 0.9221 1.5259 FT L
458681 1 1 -0.1841 2.7561 FC L
458681 1 0 1.0326 0.7503 CU L
458681 0 0 -0.3209 0.3774 CU L
458681 2 0 0.0988 2.3511 FF R
458681 1 0 0.8829 1.0133 FC R
458681 0 0 2.0956 2.5478 FF R
458681 0 1 0.5181 2.262 FC L
458681 0 0 -0.8474 2.6136 CU L
458681 1 2 -0.9128 2.3175 FT R
458681 1 1 0.4525 2.2634 FF R
458681 0 1 0.3481 3.4497 CU R
458681 0 0 -0.6407 1.9534 FF R
458681 2 2 0.5421 1.7934 FT L
669456 2 2 0.6979 1.7515 SL R
458681 2 1 0.4732 2.1559 FF L
669456 1 2 0.9878 -1.0753 SL R
669456 1 1 1.4885 0.3942 SL R
458681 2 0 -1.1272 2.6971 FT L
458681 1 0 -1.247 2.7088 FT L
669456 0 1 1.3635 1.1318 FF R
458681 0 0 -1.6094 4.0104 CU L
669456 0 0 0.8537 1.6427 FF R
669456 3 2 0.4788 0.4666 KC L
669456 3 1 -0.7805 2.2277 SL L
669456 2 1 0.5404 0.8757 SL L
669456 1 1 0.4258 0.6253 KC L
669456 0 1 0.5255 0.069 SL L
669456 0 0 -0.587 2.3849 KC L
669456 1 2 -0.0506 1.5723 SL R
669456 1 1 0.1312 1.1503 SL R
669456 0 1 -0.3724 3.8462 FF R
669456 0 0 0.522 2.0418 FF R
669456 0 2 0.6767 1.8648 KC L
669456 0 1 0.0586 0.6784 KC L
669456 0 0 0.4166 1.871 SL L
458681 1 0 -0.3371 2.4784 FF R
458681 0 0 1.0983 0.6654 CU R
656427 2 2 0.5294 2.7683 FF R
458681 3 1 -0.3014 2.4875 FT L
458681 3 0 0.3614 2.3315 FT L
656427 1 2 0.4822 4.1485 FF R
656427 1 1 0.6621 3.2437 FF R
458681 2 0 -1.5765 2.0066 FT L
458681 1 0 1.1841 2.0161 FF L
656427 0 1 1.2463 1.9274 FF R
656427 0 0 -0.4425 2.284 FT R
458681 0 0 -0.8164 1.5877 FT L
656427 3 2 1.0735 2.0694 SL R
458681 3 2 0.9061 2.2513 FF R
656427 2 2 1.7225 1.6328 FF R
458681 2 2 1.4643 2.2484 FF R
458681 2 1 0.8144 2.0802 FF R
656427 2 2 -0.3748 3.5797 FF R
458681 2 0 0.4172 1.6616 FF R
656427 2 1 0.5752 2.6325 SL R
656427 1 1 1.8229 1.1275 SL R
458681 1 0 -0.0458 1.4585 FT R
656427 1 0 0.3742 2.9542 FF R
669456 1 2 0.7034 0.9578 SL R
458681 0 0 -0.6431 2.0732 FT R
458681 2 2 1.2052 2.1238 FT R
669456 1 2 0.5134 2.5725 FF R
656427 0 0 -1.9644 2.519 FT R
458681 2 1 0.7879 2.2326 FT R
656427 3 1 1.0378 1.4246 SL R
669456 1 1 0.7249 0.7814 SL R
656427 2 1 0.9156 3.3744 FF R
669456 0 1 0.6976 0.1813 KC R
458681 1 1 1.3723 2.2137 FF R
458681 0 1 1.4359 1.3459 FF R
656427 1 1 1.348 1.3135 KC R
669456 0 0 0.4351 2.4889 FF R
458681 0 0 -0.4209 2.7154 FF R
669456 3 2 -0.0595 0.8066 SL L
656427 1 0 -1.2144 3.4181 CH R
669456 3 2 0.8037 3.52 FF L
656427 0 0 1.2988 1.0742 KC R
458681 3 1 0.185 1.0612 FC L
669456 2 2 1.2477 -1.0865 KC L
656427 2 1 0.2066 2.3132 CH L
458681 3 0 -0.328 2.3385 FF L
458681 2 0 1.3379 1.4842 FF L
669456 2 1 0.9589 0.1876 SL L
656427 1 1 -1.6379 3.4432 CH L
669456 2 0 -0.0554 2.1377 FF L
656427 0 1 0.0617 0.775 KC L
458681 1 0 0.7491 1.7645 FF L
458681 0 0 -0.7419 3.5568 FF L
656427 0 0 -0.1153 3.3263 FF L
669456 1 0 0.4815 1.1598 FF L
669456 0 0 2.0641 -2.0621 KC L
656427 3 1 0.518 2.5449 FF R
669456 1 0 0.1894 2.6416 FF L
656427 3 0 -0.5101 2.6466 FF R
656427 2 0 1.2689 1.7263 SL R
669456 0 0 -0.5836 3.352 KC L
656427 1 0 -1.8336 2.9233 FT R
669456 0 2 0.4202 2.4751 FF R
669456 0 1 0.4266 2.4646 KC R
656427 0 0 -0.4768 3.9768 FF R
669456 0 0 -0.0623 2.1398 FF R
669456 3 2 -0.9922 1.9432 SL L
669456 2 2 0.8739 3.4144 FF L
669456 1 2 0.9314 -0.2253 KC L
669456 1 2 -0.1902 1.2859 KC L
669456 0 2 1.4187 3.0724 FF L
669456 0 1 0.3439 1.7119 KC L
669456 0 0 0.2455 3.4688 FF L
656427 3 2 0.5953 1.8994 SL L
656427 2 2 0.3674 0.8174 KC L
656427 1 2 1.3449 1.252 SL L
656427 0 2 -0.1791 5.0663 FF L
656427 0 1 1.1682 1.9615 SL L
656427 0 0 1.3683 1.3841 SL L
656427 2 1 0.7032 2.8435 FF L
656427 1 1 0.0528 4.2014 FF L
458681 2 1 -0.4896 2.5561 FF R
656427 0 1 0.6777 4.1896 FF L
458681 1 1 -0.8861 1.9414 FT R
458681 1 0 0.4122 2.0514 FC R
669456 1 0 -0.1754 2.8684 SL R
656427 0 0 0.6408 1.3088 KC L
669456 0 0 1.4254 1.3177 FF R
656427 2 2 -0.6903 1.5709 FT R
458681 0 0 -0.5921 3.3263 FT R
669456 1 2 0.6039 0.9787 KC L
458681 0 1 0.6558 2.2249 FF L
656427 2 1 -0.8876 2.0584 FT R
458681 0 0 -0.0941 2.7402 FF L
669456 0 2 -0.0619 3.6245 FF L
656427 1 1 -3.7954 7.1322 SL R
458681 1 1 -0.9919 2.9708 FT R
656427 1 0 -0.0685 2.7991 SL R
669456 0 1 0.3598 1.1845 KC L
656427 0 0 -1.6913 2.3779 FT R
669456 0 0 0.0524 2.0827 FF L
458681 0 1 1.7747 1.9955 FF R
458681 0 0 0.7674 2.657 FF R
656427 2 0 0.8422 1.5531 FF L
669456 3 1 0.6481 2.2532 FF R
458681 2 2 -0.201 2.1031 FF L
656427 1 0 0.9722 2.2096 KC L
669456 2 1 0.957 -0.0579 SL R
458681 1 2 -1.3925 2.7439 FF L
669456 1 1 1.2599 0.9399 SL R
656427 0 0 1.207 1.9402 FF L
458681 1 1 -0.1842 2.3133 FF L
669456 0 1 0.2708 1.2515 FF R
669456 0 0 0.30620000000000003 1.9241 SL R
458681 1 0 -0.7222 2.791 FF L
458681 0 0 -1.1783 2.3238 FF L
458681 0 2 0.7131 2.2165 FF R
458681 0 1 -0.9209 2.2208 FT R
458681 0 0 0.7494 2.6228 FF R
656427 3 2 -0.1805 1.873 SL R
656427 2 2 0.5992 1.4537 FF R
656427 1 2 1.2013 3.3183 FF R
656427 0 2 1.6495 1.7166 SL R
656427 0 1 0.5037 2.078 SL R
656427 0 0 -0.2989 1.5506 FT R
656427 1 2 0.2996 1.7398 SL R
656427 1 1 -1.3774 3.4552 FT R
656427 1 0 -1.4086 2.2396 FT R
656427 0 0 1.2725 0.8766 SL R
656427 3 2 0.9172 2.3965 SL R
656427 3 1 0.1263 2.1335 SL R
656427 3 0 0.547 2.1172 SL R
656427 2 0 1.3929 0.8452 SL R
656427 1 0 -1.4389 1.9383 FT R
656427 0 0 -2.0679 3.4337 FT R
669456 3 2 0.5991 1.9518 FF L
656427 3 2 -0.0468 3.4446 FF L
669456 2 2 2.1324 -0.24 SL L
669456 2 1 0.5448 3.455 FF L
656427 2 2 1.3995 2.3337 SL L
656427 2 1 -0.4902 3.6732 FF L
669456 2 0 0.3047 3.3276 FF L
458681 1 0 -0.0983 2.15 FF L
458681 0 0 -1.0585 2.0974 FF L
656427 1 1 0.7426 3.0399 FF L
669456 1 0 0.3822 0.9933 SL L
656427 0 1 -1.7099 1.5874 FT L
669456 0 0 1.6233 2.8028 FF L
458681 3 2 0.6118 2.096 FT R
656427 0 0 -0.2398 2.7752 FF L
669456 1 1 0.4488 1.9849 SL R
458681 2 2 0.9064 3.0321 FF R
458681 1 2 1.4022 1.955 FF R
669456 0 1 1.7673 -0.7594 KC R
656427 0 1 -0.1283 2.6394 KC R
458681 0 2 1.4443 2.2635 FF R
669456 0 0 0.4537 2.9964 FF R
656427 0 0 0.0041 2.4599 SL R
669456 0 2 0.2299 2.2088 FF L
458681 0 1 0.6583 3.0034 FF R
458681 0 0 0.8778 2.1662 FF R
669456 0 1 0.6683 0.6156 SL L
669456 0 0 0.3073 2.7259 FF L
458681 1 1 -0.1306 2.257 CU R
458681 0 1 1.1877 3.3478 FF R
458681 0 0 0.0724 2.5429 FF R
656427 1 0 0.8884 3.3163 FF L
656427 0 0 -0.6019 1.6881 SL L
656427 1 2 -0.41 4.1175 FF L
656427 1 2 0.3642 1.8391 KC L
656427 0 2 -0.6406 1.0511 KC L
656427 0 1 0.6462 1.684 SL L
656427 0 0 0.4077 3.2349 FF L
656427 0 1 -0.7156 2.7583 FT R
669456 1 1 0.1527 2.2737 SL L
656427 0 0 -1.228 2.2776 FT R
656427 0 0 -0.1353 3.0552 FF L
669456 0 1 -0.065 1.5156 FF L
656427 1 1 0.2045 3.92 FF R
669456 0 0 0.5677 3.2734 FF L
656427 1 0 -1.1529 3.1394 FT R
669456 1 2 -0.4025 3.2361 SL R
458681 2 1 -0.3507 2.8755 FF L
656427 0 0 1.8512 0.7953 SL R
669456 1 1 0.8569 2.8486 FF R
669456 1 0 0.136 1.7244 SL R
458681 1 1 0.883 3.1317 FF L
669456 0 0 0.745 3.4948 FF R
458681 0 1 1.4896 3.1194 FF L
669456 1 2 0.6946 1.2443 SL L
458681 0 0 -0.1472 1.8433 FF L
458681 3 2 0.7035 2.5649 FF R
669456 0 2 1.2494 -1.2966 KC L
458681 3 2 0.0966 2.8644 FF R
669456 0 1 0.7581 2.9663 FF L
669456 0 0 0.109 0.7665 KC L
458681 3 1 0.7435 2.409 FF R
458681 2 1 -0.9767 4.0778 FF R
669456 1 2 0.2339 1.9219 SL R
458681 2 0 0.3945 2.4235 FF R
669456 1 1 1.1489 2.3813 FF R
669456 1 0 0.8856 0.7798 SL R
458681 1 0 0.9627 1.2178 FC R
669456 0 0 0.0182 3.76 SL R
458681 0 0 1.0467 1.9558 FF R
458681 1 2 0.1006 3.7383 FF L
458681 0 2 1.1993 3.0638 FF L
458681 0 1 0.7918 1.9247 FF L
458681 0 0 -0.6185 3.0503 FF L
656427 1 2 -0.4181 2.0557 FF R
656427 0 2 0.9405 1.8674 SL R
656427 0 2 0.6722 2.6211 FF R
656427 0 1 -1.12 2.6696 FT R
656427 0 0 0.862 2.2982 SL R
656427 3 2 1.3909 2.326 FF R
656427 3 2 -0.457 2.9894 FT R
669456 1 0 -0.1559 2.0673 FF L
656427 3 1 -0.1709 2.8432 FT R
669456 0 0 0.959 0.8827 FF L
656427 3 0 0.0017 2.9493 FF R
669456 3 2 0.5223 2.5595 FF R
656427 2 0 0.9519 1.8896 FF R
669456 3 2 0.2616 1.9013 SL R
656427 1 0 1.3672 2.2279 SL R
669456 3 2 -0.7738 2.6688 FF R
669456 3 1 0.1942 3.5604 FF R
656427 0 0 1.1516 1.2394 FF R
656427 0 1 -0.1456 1.9291 KC L
669456 3 0 0.3385 3.1991 FF R
656427 0 0 -0.6324 3.6036 FF L
669456 2 0 1.1982 1.4365 SL R
669456 1 0 1.5149 0.0306 SL R
656427 0 2 0.0505 2.8807 FF R
669456 0 0 1.1367 2.0107 FF R
656427 0 1 0.9893 2.8662 SL R
669456 0 0 0.4172 2.5907 FF L
656427 0 0 -0.0141 2.3446 FF R
544931 1 0 0.705 2.7561 CU R
544931 0 0 0.9021 0.3549 FT R
544931 2 1 -0.6096 1.6112 CH L
544931 1 1 -0.6234 1.4342 FF L
544931 1 0 -0.1606 2.9539 FF L
544931 0 0 -0.9599 1.095 CH L
544931 3 2 0.1679 1.8525 FF R
544931 2 2 1.0932 1.08 CU R
544931 2 1 -1.0939 2.6861 FF R
544931 2 0 0.1653 1.9172 FF R
544931 1 0 -1.9008 2.6083 CH R
544931 0 0 -0.3485 1.1084 FF R
544931 1 1 -0.8511 2.1936 CH L
544931 0 1 -1.2464 2.1946 CU L
544931 0 0 0.8246 1.9747 CU L
545333 1 2 0.1835 2.7545 FT R
545333 0 2 0.0954 3.5516 FT R
545333 0 1 1.1799 1.991 SL R
545333 0 0 0.1905 1.8939 FC R
545333 2 2 0.6763 3.098 FT L
545333 1 2 2.2303 0.63 FC L
545333 1 2 -0.1749 1.5663 KC L
545333 1 1 0.7342 4.1025 FF L
545333 0 1 -0.011 3.8387 FC L
545333 0 0 0.022 3.114 FF L
545333 3 2 -0.3922 3.7144 FF L
545333 2 2 0.239 0.9193 CH L
545333 1 2 0.9474 -0.0804 KC L
545333 1 1 0.4263 2.1025 KC L
545333 0 1 1.2236 1.9187 FC L
545333 0 0 0.8394 1.9055 CH L
544931 2 0 0.9488 2.8318 FF L
544931 1 0 -1.6633 3.0731 FT L
545333 1 2 0.3078 2.4368 SL R
545333 1 1 0.812 2.2546 FC R
544931 0 0 -0.9948 2.2466 CU L
545333 0 1 1.8096 1.3235 FF R
544931 2 2 1.0884 1.6063 CU R
545333 0 0 0.4726 2.5445 FC R
544931 2 2 -1.1843 1.687 CH R
544931 1 2 -0.9422 3.9769 FT R
544931 1 1 0.1273 1.3676 CH R
544931 0 1 2.5627 2.3178 FT R
544931 0 0 0.9284 2.5127 CU R
544931 3 2 -0.2876 1.8072 FF L
544931 3 2 0.1137 2.8223 FF L
544931 3 1 -0.1724 2.398 FT L
544931 3 0 -2e-4 2.9092 FF L
544931 2 0 -0.6715 1.4443 FF L
544931 1 0 -1.084 3.1931 CH L
544931 0 0 1.6467 1.6785 FF L
545333 0 0 0.2826 2.5226 FF L
545333 3 2 0.9812 0.8205 FC R
545333 3 2 0.1664 3.542 FF R
544931 2 2 0.5942 1.0128 CU L
545333 3 2 0.0697 3.5569 FT R
544931 2 1 -0.042 1.9621 CH L
545333 2 2 1.3816 2.1247 SL R
545333 1 2 2.0254 1.4623 SL R
544931 2 0 -1.2267 2.5603 FT L
593958 2 0 -0.2199 3.5497 FT R
593958 1 0 1.6671 3.3634 CH R
544931 1 0 -1.4404 1.3814 FF L
545333 1 1 0.2854 2.5196 FF R
593958 0 0 0.441 4.4909 FT R
544931 0 0 -1.0349 2.0805 CU L
545333 1 0 0.9411 2.178 FC R
545333 0 0 0.4461 3.8314 FF R
544931 1 2 -1.2572 1.8354 CH R
593958 0 0 0.3139 2.8492 FT R
545333 0 1 0.225 2.5689 KC L
593958 1 1 -0.2139 2.8379 FC R
544931 1 2 -0.1018 2.0267 CU R
593958 0 1 -0.7866 2.1777 FF R
544931 1 1 -0.9853 1.6434 FT R
545333 0 0 -0.31 2.2119 FF L
544931 0 1 0.2077 1.0314 CH R
545333 0 1 0.138 2.8617 FF R
593958 0 0 -0.1198 3.3668 FC R
544931 0 0 -0.2861 1.92 CU R
545333 0 0 0.5388 2.1549 FF R
593958 1 1 -0.0604 2.6389 FF R
593958 1 0 -0.7181 2.5092 FC R
544931 1 0 -1.081 2.0185 FT R
593958 0 0 0.3055 1.1177 CH R
544931 0 0 1.696 0.4199 CU R
593958 0 2 -0.6569 3.4505 FF R
544931 0 1 -0.7791 2.3431 CU L
544931 0 0 -0.6861 2.6732 FF L
593958 0 1 -1.5173 1.2699 FC R
593958 0 0 0.4973 2.6436 FC R
544931 0 1 -0.9999 1.6537 FT R
544931 0 0 -0.0664 1.9814 FT R
593958 3 2 1.2098 0.8332 CH R
593958 2 2 -1.5629 1.6633 FT R
593958 1 2 -0.5953 1.3907 SL R
506433 3 1 -1.0347 2.3726 FF R
593958 1 2 -0.2535 3.2774 FT R
593958 0 2 -1.5331 2.3439 FT R
506433 2 1 -1.583 4.6878 FF R
506433 2 0 -0.9531 2.7651 FF R
593958 0 1 -0.1054 4.0087 FT R
506433 1 0 -1.3487 2.904 FF R
593958 0 0 0.2916 3.0295 FF R
593958 2 2 -0.8358 2.8814 FT R
506433 0 0 -1.3506 1.9919 FF R
506433 0 0 0.5397 2.5216 SL L
593958 2 1 0.7958 2.5265 FF R
593958 1 1 -1.7457 0.8646 FC R
593958 1 0 0.8019 2.9247 FF R
593958 0 0 -0.0832 0.4923 FF R
545333 0 2 0.6393 1.6439 KC L
545333 0 2 -0.6839 1.6634 KC L
545333 0 1 0.4753 0.9344 KC L
544931 1 2 -0.8387 0.7056 CH L
545333 0 0 0.5132 2.4154 KC L
545333 2 2 0.0678 1.6293 CH R
544931 1 2 -0.517 3.0081 FT L
545333 2 2 -0.0981 2.3282 SL R
544931 1 1 0.1867 2.5483 CU L
545333 1 2 0.8218 1.6559 FF R
544931 0 1 -0.2753 3.4749 FF L
545333 1 1 0.1445 1.5444 SL R
544931 0 0 -0.1492 1.9082 CH L
544931 3 2 1.0306 1.7272 FT L
545333 0 1 1.309 2.2509 SL R
545333 0 0 0.9857 1.6749 FC R
544931 3 2 -0.1197 2.5829 FT L
506433 3 2 0.7004 1.6143 FC L
544931 2 2 -0.5898 0.8562 CU L
506433 2 2 -1.7618 2.9626 SL L
545333 1 2 0.7825 1.3075 FC L
506433 2 2 0.5406 2.4474 FC L
545333 1 2 -0.5224 1.8101 CH L
544931 2 2 -0.1143 0.699 CH L
545333 1 1 0.7202 2.0073 CH L
544931 2 1 0.8534 0.989 CU L
506433 1 2 -1.5624 3.2758 CU L
544931 2 0 -0.5834 1.7538 FT L
506433 1 1 0.8368 2.2206 FC L
545333 0 1 -1.3321 4.4308 KC L
506433 1 0 0.532 1.9954 FF L
544931 1 0 1.674 1.0662 FT L
545333 0 0 -0.0012 3.4414 FF L
